stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_1043,0.1723259762301684,0.29398985749128687,0.33498349834707114,0.26193548386927784,0.09308063945189445,0.05983752576360746,0.6711143166245943,0.849896480331263,0.749998215648072
020_117_1044,0.17602040816251693,0.29934923585608275,0.34186622625646684,0.26623794212047436,0.09391819605032588,0.05983752576360746,0.6771853463910047,0.8404907975460123,0.7500520455542038
020_117_1045,0.1723259762301684,0.293989857483524,0.3325143325116092,0.2634652822825213,0.09048561394079878,0.05983752576360746,0.6737871107892831,0.8490566037735849,0.751335658053004
020_117_1046,0.1679357021989512,0.2875769599341478,0.3256767842467131,0.25745784695034074,0.09297506013290373,0.05983752576360746,0.6684802321363801,0.8440463645943098,0.7460738967857834
020_117_1047,0.16992353440879387,0.29048656006261186,0.3289473684183475,0.2600780234053311,0.09266359561156692,0.05983752576360746,0.6725888324873096,0.8475991649269311,0.7500200369625449
020_117_1048,0.16226415094271587,0.2792207742879189,0.31643499590910523,0.2498386055503561,0.09420549255202039,0.05983752576360746,0.6658209496194273,0.8537344398340249,0.7481586728033114
020_117_1049,0.1694127587656552,0.2897398794629008,0.32922824301864345,0.25870967741768575,0.09381431068252111,0.05983752576360746,0.6665458499456325,0.8483904465212876,0.7465543321502466
020_117_104,0.016801493465981324,0.03304773088812767,0.043062200956251004,0.026812313803110107,0.44294228505846334,0.3492111331786196,0.1861019982105577,0.45084745762711864,0.26345453525802615
020_117_1050,0.158957106811779,0.2743105901315747,0.3105998356589105,0.2456140350861234,0.09480228293931992,0.05983752576360746,0.6660617059891107,0.8436516264428122,0.7444115724165379
020_117_1051,0.15663157894670893,0.27084091242087316,0.3036734693852762,0.2444152430995768,0.09327566713376796,0.05983752576360746,0.6714853632092519,0.8523206751054853,0.7511728395184196
020_117_1052,0.15886287625351647,0.27417026922922544,0.3081914030794145,0.2469135802453092,0.09407662266825033,0.05983752576360746,0.663649529326575,0.8508863399374348,0.7456942113306718
020_117_1053,0.16246851385322222,0.2795232886696688,0.31514657980199395,0.2511356262151127,0.09530310746965251,0.05983752576360746,0.6648531011969532,0.8397905759162304,0.7421522763639941
020_117_1054,0.16709292412545998,0.2863403894964841,0.3181818181792356,0.26029216467290645,0.09395374280317258,0.05983752576360746,0.6619616359030039,0.8519701810436635,0.7450422334031682
